108367008	Dislocation of joint	Dislocation of joint
286641001	Moody	moodiness
286641001	Moody	Moody
26544005	Muscle weakness	lost all strength
26544005	Muscle weakness	Muscle weakness
449917004	Cramp in lower limb	cramps in left leg
449917004	Cramp in lower limb	Cramp in lower limb
248255005	Cannot sleep at all	not sleeping
248255005	Cannot sleep at all	Cannot sleep at all
431416001	Menstrual cramp	Menstrual cramp
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
76948002	Severe pain	SEVERE KNEE PAIN
76948002	Severe pain	Severe pain
162076009	Excessive upper gastrointestinal gas	Gastrointestinal problems
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
3877011000036101	Lipitor	Lipitor
281245003	Musculoskeletal chest pain	muscle pain in my chest
281245003	Musculoskeletal chest pain	Musculoskeletal chest pain
247373008	Ankle pain	ANKLE PAIN
247373008	Ankle pain	Ankle pain
419723007	Mentally dull	Brain fog
419723007	Mentally dull	Mentally dull
22298006	Myocardial infarction	heart attack
22298006	Myocardial infarction	Myocardial infarction
57676002	Arthralgia	JOINT PAIN
57676002	Arthralgia	Arthralgia
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
55300003	Muscle cramp	cramps
55300003	Muscle cramp	Muscle cramp
86044005	Amyotrophic lateral sclerosis	ALS
86044005	Amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis
271681002	Stomach ache	discomfort in right side upper and lower of stomach area
271681002	Stomach ache	Stomach ache
247753000	Loss of interest	lost all interest in everything
247753000	Loss of interest	Loss of interest
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
55929007	Feeling irritable	irritibility
55929007	Feeling irritable	Feeling irritable
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
302188001	Bad taste in mouth	bad taste in mouth
302188001	Bad taste in mouth	Bad taste in mouth
35489007	Depression	depression
35489007	Depression	Depression
10601006	Pain in lower limb	pains in his legs
10601006	Pain in lower limb	Pain in lower limb
418363000	Itching of skin	pruritus
418363000	Itching of skin	Itching of skin
62315008	Diarrhoea	diarrhea
62315008	Diarrhoea	Diarrhoea
13543005	Pressure	pressure in the stomach
13543005	Pressure	Pressure
62315008	Diarrhoea	Diarrhea
62315008	Diarrhoea	Diarrhoea
161891005	Backache	back pain
161891005	Backache	Backache
102572006	Oedema of lower extremity	severe edema with swelling of limbs
102572006	Oedema of lower extremity	Oedema of lower extremity
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
4171011000036100	Celebrex	Celebrex
4171011000036100	Celebrex	Celebrex
422587007	Nausea	light nausea
422587007	Nausea	Nausea
73595000	Stress	stress
73595000	Stress	Stress
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
162059005	Upset stomach	Stomach irritation
162059005	Upset stomach	Upset stomach
35489007	Depression	depression
35489007	Depression	Depression
228158008	Walking disability	COULD NOT WALK WITHOUT FALLING
228158008	Walking disability	Walking disability
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
22253000	Pain	pain
22253000	Pain	Pain
249985001	Poor balance	Poor balance
62315008	Diarrhoea	Diarrhea
62315008	Diarrhoea	Diarrhoea
4031011000036106	Crestor	Crestor
4031011000036106	Crestor	Crestor
2733002	Heel pain	pain in my right heel
2733002	Heel pain	Heel pain
298751004	Tenderness of upper limb	Hands tender
298751004	Tenderness of upper limb	Tenderness of upper limb
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
57676002	Arthralgia	JOINTS HURT
57676002	Arthralgia	Arthralgia
76948002	Severe pain	extreme joint pain
76948002	Severe pain	Severe pain
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
398032003	Loose stool	loose stools
398032003	Loose stool	Loose stool
102911000	Thoughts of self harm	thoughts of hurting myself
102911000	Thoughts of self harm	Thoughts of self harm
48500005	Delusional disorder	paranoia
48500005	Delusional disorder	Delusional disorder
399153001	Vertigo	vertigo
399153001	Vertigo	Vertigo
55533009	Forgetful	forget things all the time
55533009	Forgetful	Forgetful
267032009	Tired all the time	Persistent triedness
267032009	Tired all the time	Tired all the time
247640008	Unable to think clearly	fuzzy thinking
247640008	Unable to think clearly	Unable to think clearly
13791008	Asthenia	extreme fatigue
13791008	Asthenia	Asthenia
14151009	Hyperaesthesia	hypersensitivity that wrapped around my abdomen
14151009	Hyperaesthesia	Hyperaesthesia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
162076009	Excessive upper gastrointestinal gas	general malaise
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
166830008	Serum cholesterol raised	cholesterol was very high
166830008	Serum cholesterol raised	Serum cholesterol raised
62507009	Pins and needles	Pins and needles
162031009	Indigestion	indigestion
162031009	Indigestion	Indigestion
22253000	Pain	pain
22253000	Pain	Pain
47933007	Foot pain	Very Painful feet
47933007	Foot pain	Foot pain
68962001	Myalgia	Myalgia
398979000	Pale complexion	pale/yellow complexion
398979000	Pale complexion	Pale complexion
3877011000036101	Lipitor	Lipitor
224962007	Hot sweats	Hot sweats
103002009	Sensation of hot and cold	hot and cold on and off
103002009	Sensation of hot and cold	Sensation of hot and cold
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3384011000036100	Arthrotec	Arthrotec
3384011000036100	Arthrotec	Arthrotec
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
22298006	Myocardial infarction	cardio event
22298006	Myocardial infarction	Myocardial infarction
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
267032009	Tired all the time	tired all the time
267032009	Tired all the time	Tired all the time
24700007	Multiple sclerosis	Multiple sclerosis
55300003	Muscle cramp	Severe muscle cramping
55300003	Muscle cramp	Muscle cramp
129565002	Myopathy	muscle damage
129565002	Myopathy	Myopathy
26544005	Muscle weakness	Muscle weakness
26544005	Muscle weakness	Muscle weakness
386806002	Impaired cognition	Impaired cognition
84229001	Fatigue	fatigue
84229001	Fatigue	Fatigue
57676002	Arthralgia	JOINT PAIN
57676002	Arthralgia	Arthralgia
248236005	Mentally vague	brain vague
248236005	Mentally vague	Mentally vague
371081002	Arthritis of knee	severe arthritis symptoms in knees
371081002	Arthritis of knee	Arthritis of knee
82991003	Generalised aches and pains	Body aches
82991003	Generalised aches and pains	Generalised aches and pains
309537005	Numbness of lower limb	numbness in my shins
309537005	Numbness of lower limb	Numbness of lower limb
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
271596009	Mental distress	mental distress
271596009	Mental distress	Mental distress
38341003	Hypertension	high blood pressure
38341003	Hypertension	Hypertension
26237000	Ankle oedema	sever swelling of ankles
26237000	Ankle oedema	Ankle oedema
90673000	Burning sensation	burning
90673000	Burning sensation	Burning sensation
3904011000036106	Zocor	Zocor
3904011000036106	Zocor	Zocor
3530011000036104	Lopid	Lopid
3530011000036104	Lopid	Lopid
22253000	Pain	pains so bad
22253000	Pain	Pain
35489007	Depression	depression
35489007	Depression	Depression
21496011000036106	prednisone	Prednisone
21496011000036106	prednisone	prednisone
60032008	Unable to concentrate	cannot concentrate
60032008	Unable to concentrate	Unable to concentrate
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
26544005	Muscle weakness	muscle weakness
26544005	Muscle weakness	Muscle weakness
48500005	Delusional disorder	paranoia
48500005	Delusional disorder	Delusional disorder
424582000	Stress overload	over stressed
424582000	Stress overload	Stress overload
3877011000036101	Lipitor	Lipitor
250069006	Muscle tension	muscles are like boards they're so tight
250069006	Muscle tension	Muscle tension
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
162076009	Excessive upper gastrointestinal gas	gas
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
162076009	Excessive upper gastrointestinal gas	general malaise
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
310495003	Mild depression	mild depression
310495003	Mild depression	Mild depression
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
309521004	Numbness of hand	hands numb
309521004	Numbness of hand	Numbness of hand
55145008	Stabbing pain	Stabbing pain
53741008	Coronary arteriosclerosis	coronary artery disease
53741008	Coronary arteriosclerosis	Coronary arteriosclerosis
34840004	Tendonitis	Tendonitis
3877011000036101	Lipitor	Lipitor
84229001	Fatigue	extreme tiredness
84229001	Fatigue	Fatigue
81680005	Neck pain	neck pain
81680005	Neck pain	Neck pain
284140004	Unable to move arm	unable to reach the top of my head with my hands
284140004	Unable to move arm	Unable to move arm
68962001	Myalgia	leg muscle pain
68962001	Myalgia	Myalgia
22253000	Pain	pain
22253000	Pain	Pain
68962001	Myalgia	muscle aches
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipior
3877011000036101	Lipitor	Lipitor
271681002	Stomach ache	pain in my stomach
271681002	Stomach ache	Stomach ache
69791001	Increased venous pressure	HIGH BLOOD PRESSURE
69791001	Increased venous pressure	Increased venous pressure
21496011000036106	prednisone	Prednisone
21496011000036106	prednisone	prednisone
309774006	Weakness of limb	weak legs
309774006	Weakness of limb	Weakness of limb
302226006	Peripheral neuropathy	Peripheral Neuropathy
302226006	Peripheral neuropathy	Peripheral neuropathy
309086004	Paraesthesia of hand	hands tingling
309086004	Paraesthesia of hand	Paraesthesia of hand
278040002	Loss of hair	hairloss
278040002	Loss of hair	Loss of hair
387801000	Cervical arthritis	inflammation in my neck
387801000	Cervical arthritis	Cervical arthritis
444702007	Irregular bowel habits	irregular bowel
444702007	Irregular bowel habits	Irregular bowel habits
36031001	Burning feet	ankles and the soles of my feet feels like I was walking on hot coals
36031001	Burning feet	Burning feet
55300003	Muscle cramp	Muscle cramp
8009008	Nocturnal enuresis	bed wetting
8009008	Nocturnal enuresis	Nocturnal enuresis
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
79890006	Loss of appetite	loss of appetite
79890006	Loss of appetite	Loss of appetite
21322011000036108	amlodipine	amlodiphine
21322011000036108	amlodipine	amlodipine
57676002	Arthralgia	aching joints
57676002	Arthralgia	Arthralgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	pain
22253000	Pain	Pain
162076009	Excessive upper gastrointestinal gas	general degradation
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
60238002	Muscle twitch	Muscle twitching on calves
60238002	Muscle twitch	Muscle twitch
399122003	Swallowing problem	swallowing problems
399122003	Swallowing problem	Swallowing problem
309774006	Weakness of limb	weakness in my arms
309774006	Weakness of limb	Weakness of limb
41982003	Male climacteric	male menopause
41982003	Male climacteric	Male climacteric
161873000	Heavy legs	Heavy legs
13791008	Asthenia	weakness
13791008	Asthenia	Asthenia
42399005	Renal failure	Renal failure
42345000	Polyneuropathy	polyneuropathy
42345000	Polyneuropathy	Polyneuropathy
86044005	Amyotrophic lateral sclerosis	als
86044005	Amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis
55300003	Muscle cramp	cramps
55300003	Muscle cramp	Muscle cramp
247640008	Unable to think clearly	diffuculty thinking
247640008	Unable to think clearly	Unable to think clearly
124054003	Increased cholesterol esters	high cholesterol
124054003	Increased cholesterol esters	Increased cholesterol esters
25064002	Headache	headache
25064002	Headache	Headache
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
53458011000036102	Aleve	Aleve
53458011000036102	Aleve	Aleve
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
13791008	Asthenia	Asthenia
6471006	Suicidal thoughts	thoughts of suicide
6471006	Suicidal thoughts	Suicidal thoughts
419145002	Nightmares	Nightmares
63102001	Visual disturbance	vision problems
63102001	Visual disturbance	Visual disturbance
247592009	Poor short-term memory	short term memory loss
247592009	Poor short-term memory	Poor short-term memory
162397003	Pain in throat	sore throat
162397003	Pain in throat	Pain in throat
3934011000036103	Capoten	capiten
3934011000036103	Capoten	Capoten
38341003	Hypertension	hypertension
38341003	Hypertension	Hypertension
271835004	Abdominal distension, gaseous	stomach is bloated, with excess gas
271835004	Abdominal distension, gaseous	Abdominal distension, gaseous
248491001	Swollen knee	Swollen knees
248491001	Swollen knee	Swollen knee
193462001	Insomnia	insomnia
193462001	Insomnia	Insomnia
102551008	Cramp in foot	cramping in feet
102551008	Cramp in foot	Cramp in foot
249938007	Weakness of back	lower back weakness
249938007	Weakness of back	Weakness of back
48694002	Anxiety	Anxiety
48694002	Anxiety	Anxiety
267079009	Trembles	trembling
267079009	Trembles	Trembles
55300003	Muscle cramp	muscle cramps
55300003	Muscle cramp	Muscle cramp
262286000	Weight increased	Big weight gain in stomach area
262286000	Weight increased	Weight increased
267036007	Dyspnoea	shortness of breath
267036007	Dyspnoea	Dyspnoea
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
35489007	Depression	Deep depression
35489007	Depression	Depression
36349006	Burning pain	burning in back of neck
36349006	Burning pain	Burning pain
193462001	Insomnia	Sleeplessness
193462001	Insomnia	Insomnia
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
61387006	Moderate anxiety	Moderate anxiety
68962001	Myalgia	muscle ache
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
32398004	Bronchitis	bronchitis
32398004	Bronchitis	Bronchitis
95320005	Disorder of skin	skin condition
95320005	Disorder of skin	Disorder of skin
386705008	Lightheadedness	LIGHT HEADED
386705008	Lightheadedness	Lightheadedness
10601006	Pain in lower limb	shin pain
10601006	Pain in lower limb	Pain in lower limb
68962001	Myalgia	Myalgia
124054003	Increased cholesterol esters	high cholesterol
124054003	Increased cholesterol esters	Increased cholesterol esters
299060006	Swelling of finger	fingers swelled up
299060006	Swelling of finger	Swelling of finger
48167000	Amnesia	Memory loss
48167000	Amnesia	Amnesia
237602007	Metabolic syndrome X	Metabolic syndrome X
162076009	Excessive upper gastrointestinal gas	gas
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
225624000	Panic attack	panic attacks
225624000	Panic attack	Panic attack
22253000	Pain	pain
22253000	Pain	Pain
62507009	Pins and needles	tingling face
62507009	Pins and needles	Pins and needles
404640003	Dizziness	Dizziness
404640003	Dizziness	Dizziness
267031002	Tiredness symptom	tiredness
267031002	Tiredness symptom	Tiredness symptom
10601006	Pain in lower limb	leg pains
10601006	Pain in lower limb	Pain in lower limb
55300003	Muscle cramp	severe cramping
55300003	Muscle cramp	Muscle cramp
249912007	Ankle stiff	ankles seized up
249912007	Ankle stiff	Ankle stiff
68962001	Myalgia	pain in muscles
68962001	Myalgia	Myalgia
166830008	Serum cholesterol raised	elevated cholesterol
166830008	Serum cholesterol raised	Serum cholesterol raised
3877011000036101	Lipitor	LIPITOR
3877011000036101	Lipitor	Lipitor
129565002	Myopathy	Myopathy
68962001	Myalgia	muscles aches
68962001	Myalgia	Myalgia
77435011000036104	ascorbic acid	vitamins C
77435011000036104	ascorbic acid	ascorbic acid
47268002	Reflux	reflux
47268002	Reflux	Reflux
102943000	Personality change	change in personality
102943000	Personality change	Personality change
25064002	Headache	Severe headache
25064002	Headache	Headache
262286000	Weight increased	weight increased
262286000	Weight increased	Weight increased
82991003	Generalised aches and pains	Body aches
82991003	Generalised aches and pains	Generalised aches and pains
35489007	Depression	depression
35489007	Depression	Depression
609600000	Neuropathy of lower limb	Neuropathy of lower limb
25064002	Headache	headaches
25064002	Headache	Headache
75694006	Pancreatitis	pancreatitis
75694006	Pancreatitis	Pancreatitis
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
418290006	Itching	itching
418290006	Itching	Itching
416675009	Furuncle	my skin in boils
416675009	Furuncle	Furuncle
301676004	Unable to get off a bed	unable to get out of bed
301676004	Unable to get off a bed	Unable to get off a bed
165232002	Urinary incontinence	no control over urination
165232002	Urinary incontinence	Urinary incontinence
22253000	Pain	pain
22253000	Pain	Pain
267052005	Flatulence/wind	Lots of gas
267052005	Flatulence/wind	Flatulence/wind
309774006	Weakness of limb	weakness in legs
309774006	Weakness of limb	Weakness of limb
101000119102	Numbness and tingling sensation of skin	buzzing left leg
101000119102	Numbness and tingling sensation of skin	Numbness and tingling sensation of skin
34095006	Dehydration	dehydration
34095006	Dehydration	Dehydration
249913002	Knee stiff	stiff knees
249913002	Knee stiff	Knee stiff
129565002	Myopathy	myopathy
129565002	Myopathy	Disorder of muscle
68962001	Myalgia	Muscle pain
68962001	Myalgia	Myalgia
35489007	Depression	Depression
35489007	Depression	Depression
55300003	Muscle cramp	muscle cramps
55300003	Muscle cramp	Muscle cramp
262558009	Deep bruising	Deep bruising
262558009	Deep bruising	Deep bruising
22253000	Pain	pain
22253000	Pain	Pain
55533009	Forgetful	forgetfulnes and confussion
55533009	Forgetful	Forgetful
309257005	Excessive weight loss	severe weight loss
309257005	Excessive weight loss	Excessive weight loss
3848011000036104	Pravachol	Pravochol
3848011000036104	Pravachol	Pravachol
16331000	Heartburn	heart burn
16331000	Heartburn	Heartburn
271681002	Stomach ache	stomach pain
271681002	Stomach ache	Stomach ache
162076009	Excessive upper gastrointestinal gas	gass
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
249917001	Elbow stiff	elbows stiff
249917001	Elbow stiff	Elbow stiff
95453001	Subdural haematoma	subdural hematoma
95453001	Subdural haematoma	Subdural haematoma
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
228158008	Walking disability	can hardly walk
228158008	Walking disability	Walking disability
289195008	Slurred speech	Slurred speech
289195008	Slurred speech	Slurred speech
267032009	Tired all the time	tired all the time
267032009	Tired all the time	Tired all the time
48694002	Anxiety	anxiety
48694002	Anxiety	Anxiety
419723007	Mentally dull	foggy
419723007	Mentally dull	Mentally dull
3723001	Arthritis	arthritis
3723001	Arthritis	Arthritis
37796009	Migraine	migraine
37796009	Migraine	Migraine
63102001	Visual disturbance	eyesight has changed
63102001	Visual disturbance	Visual disturbance
62315008	Diarrhoea	diarrea
62315008	Diarrhoea	Diarrhoea
8943002	Weight gain	Weight gain
10601006	Pain in lower limb	leg pain
10601006	Pain in lower limb	Pain in lower limb
161891005	Backache	Backache
129565002	Myopathy	muscle problem
129565002	Myopathy	Myopathy
299037003	Swelling of hand	swollen hands
299037003	Swelling of hand	Swelling of hand
162076009	Excessive upper gastrointestinal gas	gas
162076009	Excessive upper gastrointestinal gas	Excessive upper gastrointestinal gas
22253000	Pain	Pain
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
161891005	Backache	Backache
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
49218002	Hip pain	Hip pain
68962001	Myalgia	muscular aches
68962001	Myalgia	Myalgia
249913002	Knee stiff	knees seized up
249913002	Knee stiff	Knee stiff
386705008	Lightheadedness	light head
386705008	Lightheadedness	Lightheadedness
57182000	Nerve injury	nerve damage
57182000	Nerve injury	Nerve injury
39575007	Urine looks dark	dark urine
39575007	Urine looks dark	Urine looks dark
386705008	Lightheadedness	light-headedness feeling
386705008	Lightheadedness	Lightheadedness
397825006	Gastric ulcer	STOMACH ULCER
397825006	Gastric ulcer	Gastric ulcer
26079004	Tremor	Tremor
49218002	Hip pain	hip pain
49218002	Hip pain	Hip pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
62315008	Diarrhoea	diarreha
62315008	Diarrhoea	Diarrhoea
76948002	Severe pain	server pain
76948002	Severe pain	Severe pain
418290006	Itching	Itching
16973004	Limping	caused me to limp
16973004	Limping	Limping
29857009	Chest pain	chest pains
29857009	Chest pain	Chest pain
39575007	Urine looks dark	dark urine
39575007	Urine looks dark	Urine looks dark
278040002	Loss of hair	hair loss
278040002	Loss of hair	Loss of hair
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Liptor
3877011000036101	Lipitor	Lipitor
213257006	Generally unwell	Generally unwell
4740000	Herpes zoster	shingles
4740000	Herpes zoster	Herpes zoster
28551000168108	Voltaren	voltaren
28551000168108	Voltaren	Voltaren
26237000	Ankle oedema	Edema of ankles
26237000	Ankle oedema	Ankle oedema
59050008	Initial insomnia	Difficulty getting to sleep
59050008	Initial insomnia	Initial insomnia
77424011000036100	ubidecarenone	CoQ 10
77424011000036100	ubidecarenone	ubidecarenone
128139000	Inflammatory disorder	Inflammatory disorder
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
76948002	Severe pain	severe shoulder pain
76948002	Severe pain	Severe pain
28551000168108	Voltaren	VOLTAREN
28551000168108	Voltaren	Voltaren
57676002	Arthralgia	arthritic pain
57676002	Arthralgia	Arthralgia
3080011000036109	Tylenol	tylenol #3
3080011000036109	Tylenol	Tylenol
166830008	Serum cholesterol raised	cholestorol which had jumped from 175 to 220
166830008	Serum cholesterol raised	Serum cholesterol raised
77424011000036100	ubidecarenone	COQ10
77424011000036100	ubidecarenone	ubidecarenone
129565002	Myopathy	myopathies
129565002	Myopathy	Disorder of muscle
409589004	Scab of skin	scabs
409589004	Scab of skin	Scab of skin
404640003	Dizziness	dizziness
404640003	Dizziness	Dizziness
84229001	Fatigue	Fatigue
275319005	Swollen legs	SWELLING OF THE LEGS AND FEET
275319005	Swollen legs	Swollen legs
22253000	Pain	Pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	pain
22253000	Pain	Pain
271870002	Low blood pressure reading	low pulse
271870002	Low blood pressure reading	Low blood pressure reading
2733002	Heel pain	Heel pain
57676002	Arthralgia	Joint pain
57676002	Arthralgia	Arthralgia
1402001	Fear	Fear
279039007	Low back pain	LOWER BACK PAIN
279039007	Low back pain	Low back pain
309521004	Numbness of hand	numbness and tingling in my hands
309521004	Numbness of hand	Numbness of hand
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
386661006	Fever	fever
386661006	Fever	Fever
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
59026006	Blepharospasm	eye muscle spasms
59026006	Blepharospasm	Blepharospasm
404640003	Dizziness	Dizzy
404640003	Dizziness	Dizziness
60119000	Exhaustion	Exhaustion
49218002	Hip pain	hip pain
49218002	Hip pain	Hip pain
422400008	Vomiting	vomiting
422400008	Vomiting	Vomiting
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
80690008	Degenerative disease of the central nervous system	neurodegeneration
80690008	Degenerative disease of the central nervous system	Degenerative disease of the central nervous system
166892002	Random blood sugar raised	Random blood sugar raised
25064002	Headache	severe headache
25064002	Headache	Headache
88092000	Muscle atrophy	shrinking muscels arms
88092000	Muscle atrophy	Muscle atrophy
49218002	Hip pain	Hip pain
22253000	Pain	pain
22253000	Pain	Pain
9829001	Gastric ulcer with perforation	perforated ulcer
9829001	Gastric ulcer with perforation	Gastric ulcer with perforation
3080011000036109	Tylenol	Tylenol
386705008	Lightheadedness	lightheaded
386705008	Lightheadedness	Lightheadedness
267036007	Dyspnoea	Dyspnoea
60862001	Tinnitus	ringing in the ears
60862001	Tinnitus	Tinnitus
44695005	Paralysis	paralysis
44695005	Paralysis	Paralysis
53057004	Hand pain	hands hurt
53057004	Hand pain	Hand pain
80449002	Muscle fatigue	fatigue in forearms
80449002	Muscle fatigue	Muscle fatigue
386806002	Impaired cognition	reduced mental capabiities
386806002	Impaired cognition	Impaired cognition
35489007	Depression	Depression
57676002	Arthralgia	Joint and muscle pain
57676002	Arthralgia	Arthralgia
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
10601006	Pain in lower limb	acute pain in the legs
10601006	Pain in lower limb	Pain in lower limb
267036007	Dyspnoea	shortness of breath
267036007	Dyspnoea	Dyspnoea
35489007	Depression	Depression
439953004	Elevated cholesterol/high density lipoprotein ratio	high cholestrol/triglycerides
439953004	Elevated cholesterol/high density lipoprotein ratio	Elevated cholesterol/high density lipoprotein ratio
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
76948002	Severe pain	severe hip pain
76948002	Severe pain	Severe pain
76948002	Severe pain	severe pain in buttocks
76948002	Severe pain	Severe pain
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
125667009	Contusion	Contusion
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
248490000	Bloating symptom	bloat
248490000	Bloating symptom	Bloating symptom
266599000	Dysmenorrhoea	dysmennorhea
266599000	Dysmenorrhoea	Dysmenorrhoea
274667000	Jaw pain	Jaw pain
62315008	Diarrhoea	Diarreha
62315008	Diarrhoea	Diarrhoea
62315008	Diarrhoea	Diarrhoea
68962001	Myalgia	muscle pain
68962001	Myalgia	Myalgia
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
12441001	Epistaxis	nosebleeds
12441001	Epistaxis	Epistaxis
60032008	Unable to concentrate	lack of ability to concentrate
60032008	Unable to concentrate	Unable to concentrate
3877011000036101	Lipitor	lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
396275006	Osteoarthritis	OA
396275006	Osteoarthritis	Osteoarthritis
68962001	Myalgia	Myalgia
68962001	Myalgia	musclesoreness
68962001	Myalgia	Myalgia
193462001	Insomnia	Insomnia
193462001	Insomnia	Insomnia
22253000	Pain	pain
22253000	Pain	Pain
228158008	Walking disability	the heel I couldn't walk on very well
228158008	Walking disability	Walking disability
299060006	Swelling of finger	knuckles are so swollen
299060006	Swelling of finger	Swelling of finger
129565002	Myopathy	muscle problems
129565002	Myopathy	Myopathy
25064002	Headache	head aches
25064002	Headache	Headache
48167000	Amnesia	memory loss
48167000	Amnesia	Amnesia
62507009	Pins and needles	Pins and needles
62507009	Pins and needles	tingling in feet
62507009	Pins and needles	Pins and needles
86044005	Amyotrophic lateral sclerosis	ALS
86044005	Amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis
76948002	Severe pain	Severe pain
57676002	Arthralgia	joint pain
57676002	Arthralgia	Arthralgia
65124004	Swelling	swelling
65124004	Swelling	Swelling
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
77435011000036104	ascorbic acid	ascorbic acid
76948002	Severe pain	Severe knee pain
76948002	Severe pain	Severe pain
249913002	Knee stiff	stiffness at left knee
249913002	Knee stiff	Knee stiff
53458011000036102	Aleve	allegra
53458011000036102	Aleve	Aleve
48694002	Anxiety	anxiety
48694002	Anxiety	Anxiety
419076005	Allergic reaction	allergic reaction
419076005	Allergic reaction	Allergic reaction
76948002	Severe pain	severe abdominal pain
76948002	Severe pain	Severe pain
6142004	Influenza	flu
6142004	Influenza	Influenza
247347003	Discomfort	discomfort in my legs
247347003	Discomfort	Discomfort
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
3877011000036101	Lipitor	Lipitor
22253000	Pain	pains
22253000	Pain	Pain
289530006	Vaginal bleeding	vaginal bleeding
289530006	Vaginal bleeding	Vaginal bleeding
426206001	Constant pain	HIDEOUS CONSTANT PAIN
426206001	Constant pain	Constant pain
284143002	Difficulty moving arm	could not lift arm
284143002	Difficulty moving arm	Difficulty moving arm
